evolution_tree_id,pokemon_form_id,text_markup,text_html,grid_column,grid_row
33,109,{Lv. 37;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 37</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
33,255,{Trade;MISC;TRADE} holding {King's Rock;ITEM;kings-rock},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> holding <a href=""/items/kings-rock"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>King's Rock</span><img src=""https://cdn.pokedb.org/579ff12e1ea139c137ba3605736aa02f6f28bae04fefe16a9ec0408fb9ccb07dw20h20"" width=""20"" height=""20"" alt=""Item Icon for King's Rock"" style=""width: 20px; height: 20px""></a>",2,2
33,108,,,1,3 / span 2
33,110,{Galarica Cuff;ITEM;galarica-cuff},"<a href=""/items/galarica-cuff"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Galarica Cuff</span><img src=""https://cdn.pokedb.org/d48572caaeced9548f7807aa6ae6a662525cf8b7f9311f542ed2bb8c3c5bef11w20h20"" width=""20"" height=""20"" alt=""Item Icon for Galarica Cuff"" style=""width: 20px; height: 20px""></a>",2,3
33,256,{Galarica Wreath;ITEM;galarica-wreath},"<a href=""/items/galarica-wreath"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Galarica Wreath</span><img src=""https://cdn.pokedb.org/077f27e934e7585dc550a3f9d8ddcbb0745bf8382b21a0e20227c6e16a9d05a9w20h20"" width=""20"" height=""20"" alt=""Item Icon for Galarica Wreath"" style=""width: 20px; height: 20px""></a>",2,4
34,112,,,1,1
34,113,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
34,568,{Lv. Up;ITEM;rare-candy} in areas with a special magnetic field<br/>or {Thunder Stone;ITEM;thunder-stone},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> in areas with a special magnetic field<br>or <a href=""/items/thunder-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Thunder Stone</span><img src=""https://cdn.pokedb.org/c64cc6584539e36f1e5d9b9279e58937ad9026f3105a1422f5086c15b735d2f7w20h20"" width=""20"" height=""20"" alt=""Item Icon for Thunder Stone"" style=""width: 20px; height: 20px""></a>",3,1
35,114,,,1 / span 2,1
35,115,,,1,2
54,158,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
35,1099,Land three {critical hits;STAT;CRIT} in one battle,"Land three <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">critical hits</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/stat_crit.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> in one battle",2,2
36,116,,,1,1
36,117,{Lv. 31;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 31</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
37,118,,,1,1
37,119,{Lv. 34;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 34</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
38,120,,,1,1
38,122,{Lv. 38;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
38,121,,,1,2
38,123,{Lv. 38;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,2
39,124,,,1,1
39,125,{Water Stone;ITEM;water-stone},"<a href=""/items/water-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Water Stone</span><img src=""https://cdn.pokedb.org/cf9ed4e2d4b434ce22fe34e7b6d738f3bd4bd634169ddb04f05d13cf85ad56aaw20h20"" width=""20"" height=""20"" alt=""Item Icon for Water Stone"" style=""width: 20px; height: 20px""></a>",2,1
40,126,,,1,1
40,127,{Lv. 25;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
40,128,{Trade;MISC;TRADE},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",3,1
41,130,,,1,1
41,265,{Trade;MISC;TRADE} while holding {Metal Coat;ITEM;metal-coat},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> while holding <a href=""/items/metal-coat"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Metal Coat</span><img src=""https://cdn.pokedb.org/1fcf704e6c928e8ad1be60368e87020bb33c48674d509b54e446eb54edc87223w20h20"" width=""20"" height=""20"" alt=""Item Icon for Metal Coat"" style=""width: 20px; height: 20px""></a>",2,1
42,131,,,1,1
42,132,{Lv. 26;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 26</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
43,133,,,1,1
43,134,{Lv. 28;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 28</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
44,135,,,1,1
44,137,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
44,136,,,1,2
44,138,{Leaf Stone;ITEM;leaf-stone},"<a href=""/items/leaf-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Leaf Stone</span><img src=""https://cdn.pokedb.org/d401954c5ed28dae006091515619b1f0287b264719b1223f7e5a9aebf5ae9c27w20h20"" width=""20"" height=""20"" alt=""Item Icon for Leaf Stone"" style=""width: 20px; height: 20px""></a>",2,2
45,139,,,1,1 / span 2
45,140,{Leaf Stone;ITEM;leaf-stone} outside of Alola,"<a href=""/items/leaf-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Leaf Stone</span><img src=""https://cdn.pokedb.org/d401954c5ed28dae006091515619b1f0287b264719b1223f7e5a9aebf5ae9c27w20h20"" width=""20"" height=""20"" alt=""Item Icon for Leaf Stone"" style=""width: 20px; height: 20px""></a> outside of Alola",2,1
45,141,{Leaf Stone;ITEM;leaf-stone} in Alola,"<a href=""/items/leaf-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Leaf Stone</span><img src=""https://cdn.pokedb.org/d401954c5ed28dae006091515619b1f0287b264719b1223f7e5a9aebf5ae9c27w20h20"" width=""20"" height=""20"" alt=""Item Icon for Leaf Stone"" style=""width: 20px; height: 20px""></a> in Alola",2,2
46,142,,,1,1 / span 2
46,143,{Lv. 28;ITEM;rare-candy} outside of Alola,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 28</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> outside of Alola",2,1
46,144,{Lv. 28;ITEM;rare-candy} in Alola at night,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 28</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> in Alola at night",2,2
47,300,,,1,1 / span 3
47,145,{Lv. 20;ITEM;rare-candy}<br/>{Attack;STAT;ATTACK} > {Defense;STAT;DEFENSE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Attack</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/stats/stat_attack.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> &gt; <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Defense</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/stats/stat_defense.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,1
47,146,{Lv. 20;ITEM;rare-candy}<br/>{Attack;STAT;ATTACK} < {Defense;STAT;DEFENSE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Attack</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/stats/stat_attack.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> &lt; <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Defense</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/stats/stat_defense.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,2
47,301,{Lv. 20;ITEM;rare-candy}<br/>{Attack;STAT;ATTACK} = {Defense;STAT;DEFENSE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Attack</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/stats/stat_attack.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> = <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Defense</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/stats/stat_defense.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,3
48,147,,,1,1
48,569,{Lv. Up;ITEM;rare-candy} while knowing {Rollout;MOVE;rollout},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while knowing <a href=""/moves/rollout"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Rollout</span></a>",2,1
49,148,,,1,1 / span 2
49,149,{Lv. 35;ITEM;rare-candy} outside of Galar,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> outside of Galar",2,1
49,150,{Lv. 35;ITEM;rare-candy} in Galar,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> in Galar",2,2
50,151,,,1,1
50,152,{Lv. 42;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 42</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
50,570,{Trade;MISC;TRADE} while holding {Protector;ITEM;protector},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> while holding <a href=""/items/protector"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Protector</span><img src=""https://cdn.pokedb.org/a99dac4382ee6c97271d3889e55068b188b6dafc46e967486a57a38714d65eacw20h20"" width=""20"" height=""20"" alt=""Item Icon for Protector"" style=""width: 20px; height: 20px""></a>",3,1
51,543,,,1,1
51,153,{Lv. Up;ITEM;rare-candy}<br/>while holding {Oval Stone;ITEM;oval-stone}<br/>during the day,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br>while holding <a href=""/items/oval-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Oval Stone</span><img src=""https://cdn.pokedb.org/f64140a7ae582bc5f1ccb9e5d49a0d0709e25ae7ae60e872a4713006115c1899w20h20"" width=""20"" height=""20"" alt=""Item Icon for Oval Stone"" style=""width: 20px; height: 20px""></a><br>during the day",2,1
51,306,{Lv. Up;ITEM;rare-candy} with high friendship,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> with high friendship",3,1
52,154,,,1,1
52,571,{Lv. Up;ITEM;rare-candy} while knowing {Ancient Power;MOVE;ancient-power},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while knowing <a href=""/moves/ancient-power"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Ancient Power</span></a>",2,1
54,294,{Trade;MISC;TRADE} while holding {Dragon Scale;ITEM;dragon-scale},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> while holding <a href=""/items/dragon-scale"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Dragon Scale</span><img src=""https://cdn.pokedb.org/f40555fbddc39254b94a69d603579aa831185aa8b8829a850a4d9de17da809c4w20h20"" width=""20"" height=""20"" alt=""Item Icon for Dragon Scale"" style=""width: 20px; height: 20px""></a>",3,1
55,159,,,1,1
55,160,{Lv. 33;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 33</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
